Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
50799;Waterloo;IA;42.469768;-92.309475;-6;1;42.469768,-92.309475
95386;Waterford;CA;37.645632;-120.73812;-8;1;37.645632,-120.73812
20539;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20423;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98171;Seattle;WA;47.432251;-121.803388;-8;1;47.432251,-121.803388
99350;Prosser;WA;46.208571;-119.74507;-8;1;46.208571,-119.74507
98064;Kent;WA;47.432251;-121.803388;-8;1;47.432251,-121.803388
98178;Seattle;WA;47.497971;-122.24664;-8;1;47.497971,-122.24664
98569;Ocean Shores;WA;46.983877;-124.15607;-8;1;46.983877,-124.15607
58076;Wahpeton;ND;46.271839;-96.608142;-6;1;46.271839,-96.608142
43768;Old Washington;OH;40.038503;-81.44232;-5;1;40.038503,-81.44232
04267;North Waterford;ME;44.566156;-70.661557;-5;1;44.566156,-70.661557
13695;Wanakena;NY;44.140791;-74.912493;-5;1;44.140791,-74.912493
32454;Point Washington;FL;30.603777;-86.12111;-6;1;30.603777,-86.12111
20510;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
12885;Warrensburg;NY;43.538744;-73.80527;-5;1;43.538744,-73.80527
98305;Beaver;WA;48.066605;-124.30909;-8;1;48.066605,-124.30909
98821;Dryden;WA;47.541723;-120.5614;-8;1;47.541723,-120.5614
20301;Washington;DC;38.889357;-77.031113;-5;1;38.889357,-77.031113
98266;Maple Falls;WA;48.853213;-122.247881;-8;1;48.853213,-122.247881
98807;Wenatchee;WA;47.905787;-120.520211;-8;1;47.905787,-120.520211
20077;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
99214;Spokane;WA;47.653568;-117.431742;-8;1;47.653568,-117.431742
99025;Newman Lake;WA;47.751434;-117.06934;-8;1;47.751434,-117.06934
04574;Washington;ME;44.274007;-69.38896;-5;1;44.274007,-69.38896
99114;Colville;WA;48.658512;-117.7671;-8;1;48.658512,-117.7671
98056;Renton;WA;47.510739;-122.18372;-8;1;47.510739,-122.18372
99115;Coulee City;WA;47.646132;-119.3827;-8;1;47.646132,-119.3827
99173;Springdale;WA;48.030848;-117.79563;-8;1;48.030848,-117.79563
20414;Washington;DC;38.883962;-77.022098;-5;1;38.883962,-77.022098
20534;Washington;DC;38.894075;-77.01254;-5;1;38.894075,-77.01254
98335;Gig Harbor;WA;47.301252;-122.60562;-8;1;47.301252,-122.60562
98225;Bellingham;WA;48.747578;-122.48508;-8;1;48.747578,-122.48508
99012;Fairfield;WA;47.383651;-117.18568;-8;1;47.383651,-117.18568
99258;Spokane;WA;47.653568;-117.431742;-8;1;47.653568,-117.431742
98043;Mountlake Terrace;WA;47.790969;-122.30539;-8;1;47.790969,-122.30539
20504;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98129;Seattle;WA;47.432251;-121.803388;-8;1;47.432251,-121.803388
99164;Pullman;WA;46.838747;-117.644337;-8;1;46.838747,-117.644337
48094;Washington;MI;42.727731;-83.03847;-5;1;42.727731,-83.03847
20245;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20550;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
03830;East Wakefield;NH;43.640621;-70.98935;-5;1;43.640621,-70.98935
98067;Bellevue;WA;47.617634;-122.140193;-8;1;47.617634,-122.140193
98366;Port Orchard;WA;47.53587;-122.59905;-8;1;47.53587,-122.59905
98258;Lake Stevens;WA;48.028355;-122.06327;-8;1;48.028355,-122.06327
98290;Snohomish;WA;47.930902;-122.03976;-8;1;47.930902,-122.03976
98203;Everett;WA;47.943468;-122.21792;-8;1;47.943468,-122.21792
98323;Carbonado;WA;47.035525;-121.951;-8;1;47.035525,-121.951
98570;Onalaska;WA;46.593526;-122.65346;-8;1;46.593526,-122.65346
98610;Carson;WA;45.801513;-121.91147;-8;1;45.801513,-121.91147
99031;Spangle;WA;47.432691;-117.37449;-8;1;47.432691,-117.37449
46895;Fort Wayne;IN;41.093763;-85.070713;-5;0;41.093763,-85.070713
20336;Washington;DC;38.847768;-77.01299;-5;1;38.847768,-77.01299
20503;Washington;DC;38.900711;-77.043068;-5;1;38.900711,-77.043068
46861;Fort Wayne;IN;41.093763;-85.070713;-5;0;41.093763,-85.070713
52654;Wayland;IA;41.141336;-91.66882;-6;1;41.141336,-91.66882
98485;South Prairie;WA;47.140655;-122.100892;-8;1;47.140655,-122.100892
20421;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
23888;Wakefield;VA;36.963354;-76.98127;-5;1;36.963354,-76.98127
98022;Enumclaw;WA;47.193729;-121.91915;-8;1;47.193729,-121.91915
98667;Vancouver;WA;45.801586;-122.520347;-8;1;45.801586,-122.520347
99040;Wellpinit;WA;47.863857;-118.03661;-8;1;47.863857,-118.03661
98114;Seattle;WA;47.432251;-121.803388;-8;1;47.432251,-121.803388
98278;Oak Harbor;WA;48.310127;-122.655862;-8;1;48.310127,-122.655862
63090;Washington;MO;38.535499;-91.02348;-6;1;38.535499,-91.02348
68066;Wahoo;NE;41.199626;-96.6226;-6;1;41.199626,-96.6226
20370;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20063;Washington;DC;38.905317;-77.046645;-5;1;38.905317,-77.046645
37888;Washburn;TN;36.310299;-83.60658;-5;1;36.310299,-83.60658
98093;Federal Way;WA;47.311041;-122.113791;-8;1;47.311041,-122.113791
98115;Seattle;WA;47.68382;-122.30122;-8;1;47.68382,-122.30122
98395;Wauna;WA;47.266017;-122.832799;-8;1;47.266017,-122.832799
99151;Marcus;WA;48.664206;-118.06417;-8;1;48.664206,-118.06417
99260;Spokane;WA;47.653568;-117.431742;-8;1;47.653568,-117.431742
98273;Mount Vernon;WA;48.414576;-122.35196;-8;1;48.414576,-122.35196
02081;Walpole;MA;42.145237;-71.25375;-5;1;42.145237,-71.25375
54891;Washburn;WI;46.69297;-90.93744;-6;1;46.69297,-90.93744
53093;Waldo;WI;43.665399;-87.94735;-6;1;43.665399,-87.94735
98907;Yakima;WA;46.628757;-120.573967;-8;1;46.628757,-120.573967
50263;Waukee;IA;41.601516;-93.86151;-6;1;41.601516,-93.86151
16366;Warren;PA;41.811682;-79.264322;-5;1;41.811682,-79.264322
42786;Waterview;KY;36.819839;-85.462435;-6;1;36.819839,-85.462435
69169;Wallace;NE;40.820868;-101.17982;-6;1;40.820868,-101.17982
72175;Wabbaseka;AR;34.351954;-91.77681;-6;1;34.351954,-91.77681
20410;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
53098;Watertown;WI;43.231506;-88.70634;-6;1;43.231506,-88.70634
98447;Tacoma;WA;47.066193;-122.113223;-8;1;47.066193,-122.113223
99014;Four Lakes;WA;47.55988;-117.595751;-8;1;47.55988,-117.595751
99131;Gifford;WA;48.290089;-118.09326;-8;1;48.290089,-118.09326
56589;Waubun;MN;47.174775;-95.74517;-6;1;47.174775,-95.74517
98552;Humptulips;WA;47.355226;-123.90189;-8;1;47.355226,-123.90189
98832;Marlin;WA;47.290624;-119.03268;-8;1;47.290624,-119.03268
99139;Ione;WA;48.736168;-117.4111;-8;1;48.736168,-117.4111
99163;Pullman;WA;46.732705;-117.18648;-8;1;46.732705,-117.18648
13164;Warners;NY;43.088699;-76.31946;-5;1;43.088699,-76.31946
20527;Washington;DC;38.902933;-77.036091;-5;1;38.902933,-77.036091
98823;Ephrata;WA;47.297368;-119.57129;-8;1;47.297368,-119.57129
99161;Palouse;WA;46.905132;-117.10575;-8;1;46.905132,-117.10575
02885;Warren;RI;41.726184;-71.27049;-5;1;41.726184,-71.27049
11975;Wainscott;NY;40.947419;-72.24505;-5;1;40.947419,-72.24505
98528;Belfair;WA;47.445292;-122.88417;-8;1;47.445292,-122.88417
98541;Elma;WA;47.03575;-123.40713;-8;1;47.03575,-123.40713
98374;Puyallup;WA;47.140045;-122.26012;-8;1;47.140045,-122.26012
98831;Manson;WA;47.915227;-120.12934;-8;1;47.915227,-120.12934
67674;Walker;KS;38.868064;-99.07886;-6;1;38.868064,-99.07886
02468;Waban;MA;42.325247;-71.2319;-5;1;42.325247,-71.2319
98208;Everett;WA;47.893451;-122.19797;-8;1;47.893451,-122.19797
49458;Walhalla;MI;43.945299;-86.11684;-5;1;43.945299,-86.11684
80137;Watkins;CO;39.749664;-104.60811;-7;1;39.749664,-104.60811
99344;Othello;WA;46.843397;-119.17443;-8;1;46.843397,-119.17443
98380;Seabeck;WA;47.596122;-122.89456;-8;1;47.596122,-122.89456
98902;Yakima;WA;46.595248;-120.53102;-8;1;46.595248,-120.53102
52172;Waukon;IA;43.265791;-91.47755;-6;1;43.265791,-91.47755
98020;Edmonds;WA;47.803668;-122.37096;-8;1;47.803668,-122.37096
98814;Carlton;WA;48.231421;-120.12065;-8;1;48.231421,-120.12065
98847;Peshastin;WA;47.552462;-120.60457;-8;1;47.552462,-120.60457
20229;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98542;Ethel;WA;46.532624;-122.74407;-8;1;46.532624,-122.74407
49098;Watervliet;MI;42.186679;-86.25718;-5;1;42.186679,-86.25718
62895;Wayne City;IL;38.34239;-88.58448;-6;1;38.34239,-88.58448
98926;Ellensburg;WA;47.009726;-120.52364;-8;1;47.009726,-120.52364
39771;Walthall;MS;33.606148;-89.27527;-6;1;33.606148,-89.27527
56386;Wahkon;MN;46.114445;-93.51986;-6;1;46.114445,-93.51986
98319;Duvall;WA;47.741268;-121.978279;-8;1;47.741268,-121.978279
98544;Galvin;WA;46.734909;-123.02536;-8;1;46.734909,-123.02536
98846;Pateros;WA;48.03925;-119.9395;-8;1;48.03925,-119.9395
24442;Head Waters;VA;38.345202;-79.38497;-5;1;38.345202,-79.38497
26851;Wardensville;WV;39.066543;-78.6218;-5;1;39.066543,-78.6218
98118;Seattle;WA;47.543348;-122.27496;-8;1;47.543348,-122.27496
12590;Wappingers Falls;NY;41.59466;-73.89579;-5;1;41.59466,-73.89579
98092;Auburn;WA;47.297285;-122.16328;-8;1;47.297285,-122.16328
98102;Seattle;WA;47.63287;-122.32253;-8;1;47.63287,-122.32253
98811;Ardenvoir;WA;47.737028;-120.37126;-8;1;47.737028,-120.37126
37694;Watauga;TN;36.376371;-82.278;-5;1;36.376371,-82.278
46574;Walkerton;IN;41.472858;-86.49379;-5;0;41.472858,-86.49379
73572;Walters;OK;34.359739;-98.3455;-6;1;34.359739,-98.3455
20590;Washington;DC;38.883962;-77.022098;-5;1;38.883962,-77.022098
99256;Spokane;WA;47.653568;-117.431742;-8;1;47.653568,-117.431742
20375;Washington;DC;38.822713;-77.02322;-5;1;38.822713,-77.02322
20340;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98643;Rosburg;WA;46.302905;-123.62473;-8;1;46.302905,-123.62473
75167;Waxahachie;TX;32.380958;-96.91801;-6;1;32.380958,-96.91801
98024;Fall City;WA;47.565642;-121.88638;-8;1;47.565642,-121.88638
98947;Tieton;WA;46.707735;-120.75713;-8;1;46.707735,-120.75713
99343;Mesa;WA;46.581454;-119.12107;-8;1;46.581454,-119.12107
07465;Wanaque;NJ;41.052958;-74.28236;-5;1;41.052958,-74.28236
98841;Omak;WA;48.403174;-119.39066;-8;1;48.403174,-119.39066
98005;Bellevue;WA;47.611021;-122.16858;-8;1;47.611021,-122.16858
98023;Federal Way;WA;47.309021;-122.36178;-8;1;47.309021,-122.36178
98585;Silver Creek;WA;46.528282;-122.57616;-8;1;46.528282,-122.57616
99299;Spokane;WA;47.653568;-117.431742;-8;1;47.653568,-117.431742
26181;Washington;WV;39.220948;-81.66508;-5;1;39.220948,-81.66508
19454;North Wales;PA;40.223524;-75.24731;-5;1;40.223524,-75.24731
98121;Seattle;WA;47.61487;-122.34578;-8;1;47.61487,-122.34578
98856;Twisp;WA;48.359904;-120.13051;-8;1;48.359904,-120.13051
98375;Puyallup;WA;47.112477;-122.32247;-8;1;47.112477,-122.32247
43356;Waldo;OH;40.461613;-83.05047;-5;1;40.461613,-83.05047
98047;Pacific;WA;47.26619;-122.24463;-8;1;47.26619,-122.24463
98116;Seattle;WA;47.57487;-122.39392;-8;1;47.57487,-122.39392
20207;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
11053;Port Washington;NY;40.754757;-73.601772;-5;1;40.754757,-73.601772
98655;Hazel Dell North;WA;45.678557;-122.663954;-8;1;45.678557,-122.663954
99210;Spokane;WA;47.653568;-117.431742;-8;1;47.653568,-117.431742
53594;Waterloo;WI;43.18584;-88.97553;-6;1;43.18584,-88.97553
43465;Walbridge;OH;41.57725;-83.49795;-5;1;41.57725,-83.49795
46862;Fort Wayne;IN;41.093763;-85.070713;-5;0;41.093763,-85.070713
15096;Warrendale;PA;40.434436;-80.024817;-5;1;40.434436,-80.024817
98131;Seattle;WA;47.432251;-121.803388;-8;1;47.432251,-121.803388
99021;Mead;WA;47.81108;-117.22306;-8;1;47.81108,-117.22306
06493;Wallingford;CT;41.365709;-72.927507;-5;1;41.365709,-72.927507
11976;Water Mill;NY;40.919693;-72.34407;-5;1;40.919693,-72.34407
32548;Fort Walton Beach;FL;30.414932;-86.61992;-6;1;30.414932,-86.61992
44483;Warren;OH;41.252748;-80.80773;-5;1;41.252748,-80.80773
98185;Seattle;WA;47.432251;-121.803388;-8;1;47.432251,-121.803388
99026;Nine Mile Falls;WA;47.801194;-117.59325;-8;1;47.801194,-117.59325
71674;Watson;AR;33.873022;-91.24235;-6;1;33.873022,-91.24235
40874;Warbranch;KY;36.982545;-83.48003;-5;1;36.982545,-83.48003
15095;Warrendale;PA;40.434436;-80.024817;-5;1;40.434436,-80.024817
20018;Washington;DC;38.928761;-76.97523;-5;1;38.928761,-76.97523
20426;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
03589;Mount Washington;NH;44.695648;-71.387387;-5;1;44.695648,-71.387387
98859;Wauconda;WA;48.810894;-118.93303;-8;1;48.810894,-118.93303
56096;Waterville;MN;44.234274;-93.58840000000001;-6;1;44.234274,-93.5884
46845;Fort Wayne;IN;41.200465;-85.10219;-5;0;41.200465,-85.10219
05773;Wallingford;VT;43.444268;-72.98732;-5;1;43.444268,-72.98732
20261;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
65355;Warsaw;MO;38.242861;-93.36354;-6;1;38.242861,-93.36354
44487;Warren;OH;41.317424;-80.761269;-5;1;41.317424,-80.761269
20268;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
62573;Warrensburg;IL;39.940934;-89.06707;-6;1;39.940934,-89.06707
48327;Waterford;MI;42.642764;-83.40273;-5;1;42.642764,-83.40273
46818;Fort Wayne;IN;41.148298;-85.22159;-5;0;41.148298,-85.22159
20049;Washington;DC;38.895911;-77.020998;-5;1;38.895911,-77.020998
98241;Darrington;WA;48.265483;-121.56075;-8;1;48.265483,-121.56075
98603;Ariel;WA;46.001752;-122.45624;-8;1;46.001752,-122.45624
98320;Brinnon;WA;47.705616;-122.92868;-8;1;47.705616,-122.92868
68463;Weeping Water;NE;40.87142;-96.14188;-6;1;40.87142,-96.14188
98362;Port Angeles;WA;48.097144;-123.40628;-8;1;48.097144,-123.40628
44445;New Waterford;OH;40.842848;-80.61956;-5;1;40.842848,-80.61956
98632;Longview;WA;46.156082;-122.98043;-8;1;46.156082,-122.98043
57796;Wall;SD;43.994049;-102.236971;-7;1;43.994049,-102.236971
69045;Wauneta;NE;40.484407;-101.35561;-7;1;40.484407,-101.35561
99332;Hatton;WA;46.776386;-118.82892;-8;1;46.776386,-118.82892
67673;Waldo;KS;39.166845;-98.79762;-6;1;39.166845,-98.79762
48093;Warren;MI;42.514885;-82.99768;-5;1;42.514885,-82.99768
77664;Warren;TX;30.600866;-94.40604;-6;1;30.600866,-94.40604
20009;Washington;DC;38.919211;-77.03777;-5;1;38.919211,-77.03777
99348;Prescott;WA;46.408852;-118.44876;-8;1;46.408852,-118.44876
98946;Thorp;WA;47.087352;-120.71232;-8;1;47.087352,-120.71232
06387;Wauregan;CT;41.744527;-71.913339;-5;1;41.744527,-71.913339
98621;Grays River;WA;46.348706;-123.58307;-8;1;46.348706,-123.58307
98834;Methow;WA;48.138528;-120.02851;-8;1;48.138528,-120.02851
44282;Wadsworth;OH;41.132725;-81.929185;-5;1;41.132725,-81.929185
98161;Seattle;WA;47.432251;-121.803388;-8;1;47.432251,-121.803388
99216;Spokane;WA;47.665819;-117.21699;-8;1;47.665819,-117.21699
54246;Washington Island;WI;45.365984;-86.89946;-6;1;45.365984,-86.89946
46182;Waldron;IN;39.457143;-85.67065;-5;0;39.457143,-85.67065
98205;Everett;WA;47.993436;-122.12723;-8;1;47.993436,-122.12723
85355;Waddell;AZ;33.569705;-112.44792;-7;0;33.569705,-112.44792
98991;Roslyn;WA;47.221837;-120.993126;-8;1;47.221837,-120.993126
98055;Renton;WA;47.467422;-122.21005;-8;1;47.467422,-122.21005
99536;Kennewick;WA;46.216706;-119.160173;-8;1;46.216706,-119.160173
98238;Conway;WA;48.337796;-122.34517;-8;1;48.337796,-122.34517
72474;Walcott;AR;36.041332;-90.671802;-6;1;36.041332,-90.671802
20051;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
17267;Warfordsburg;PA;39.798516;-78.23675;-5;1;39.798516,-78.23675
20017;Washington;DC;38.937478;-76.99125;-5;1;38.937478,-76.99125
40385;Waco;KY;37.724497;-84.11389;-5;1;37.724497,-84.11389
98061;Rollingbay;WA;47.680763;-122.576199;-8;1;47.680763,-122.576199
98540;East Olympia;WA;46.978118;-122.702393;-8;1;46.978118,-122.702393
98801;Wenatchee;WA;47.425497;-120.32881;-8;1;47.425497,-120.32881
98828;Malaga;WA;47.333821;-120.19929;-8;1;47.333821,-120.19929
20046;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
56685;Waskish;MN;48.153759;-94.51934;-6;1;48.153759,-94.51934
98909;Yakima;WA;46.637538;-120.794978;-8;1;46.637538,-120.794978
43844;Warsaw;OH;40.33503;-82.04314;-5;1;40.33503,-82.04314
05675;Washington;VT;44.083457;-72.422;-5;1;44.083457,-72.422
20078;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
45688;Waterloo;OH;38.734463;-82.52163;-5;1;38.734463,-82.52163
46858;Fort Wayne;IN;41.093763;-85.070713;-5;0;41.093763,-85.070713
98837;Moses Lake;WA;47.133606;-119.28455;-8;1;47.133606,-119.28455
14569;Warsaw;NY;42.739447;-78.15948;-5;1;42.739447,-78.15948
98939;Parker;WA;46.56451;-120.694658;-8;1;46.56451,-120.694658
71862;Washington;AR;33.761309;-93.71273;-6;1;33.761309,-93.71273
73094;Washita;OK;35.203206;-98.357423;-6;1;35.203206,-98.357423
64093;Warrensburg;MO;38.772117;-93.73519;-6;1;38.772117,-93.73519
31093;Warner Robins;GA;32.638316;-83.64332;-5;1;32.638316,-83.64332
20030;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
46794;Wawaka;IN;41.462326;-85.45882;-5;0;41.462326,-85.45882
98826;Leavenworth;WA;47.728186;-120.73874;-8;1;47.728186,-120.73874
46819;Fort Wayne;IN;40.993914;-85.14262;-5;0;40.993914,-85.14262
83873;Wallace;ID;47.533448;-115.88759;-8;1;47.533448,-115.88759
02479;Waverley;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
20460;Washington;DC;38.876362;-77.018798;-5;1;38.876362,-77.018798
99782;Wainwright;AK;70.640902;-160.02481;-9;1;70.640902,-160.02481
27982;Waves;NC;35.56179;-75.47152;-5;1;35.56179,-75.47152
20204;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20547;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98070;Vashon;WA;47.416198;-122.46821;-8;1;47.416198,-122.46821
99228;Spokane;WA;47.653568;-117.431742;-8;1;47.653568,-117.431742
75165;Waxahachie;TX;32.397024;-96.83283;-6;1;32.397024,-96.83283
20554;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98256;Index;WA;47.84138;-121.50689;-8;1;47.84138,-121.50689
98444;Tacoma;WA;47.153571;-122.4485;-8;1;47.153571,-122.4485
20270;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
99345;Paterson;WA;45.922025;-119.67687;-8;1;45.922025,-119.67687
11052;Port Washington;NY;40.754757;-73.601772;-5;1;40.754757,-73.601772
11055;Port Washington;NY;40.754757;-73.601772;-5;1;40.754757,-73.601772
11051;Port Washington;NY;40.754757;-73.601772;-5;1;40.754757,-73.601772
74878;Wanette;OK;35.012317;-97.06156;-6;1;35.012317,-97.06156
67487;Wakefield;KS;39.180886;-97.04513;-6;1;39.180886,-97.04513
98941;Roslyn;WA;47.224876;-120.99286;-8;1;47.224876,-120.99286
36585;Wagarville;AL;31.38122;-88.02433;-6;1;31.38122,-88.02433
78960;Warda;TX;30.070257;-96.91939;-6;1;30.070257,-96.91939
98580;Roy;WA;46.954282;-122.48754;-8;1;46.954282,-122.48754
99169;Ritzville;WA;47.107228;-118.43136;-8;1;47.107228,-118.43136
98026;Edmonds;WA;47.821568;-122.33651;-8;1;47.821568,-122.33651
20395;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20401;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
48184;Wayne;MI;42.276688;-83.3786;-5;1;42.276688,-83.3786
20558;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
26589;Wadestown;WV;39.668566;-80.335;-5;1;39.668566,-80.335
98002;Auburn;WA;47.304221;-122.21602;-8;1;47.304221,-122.21602
98327;Dupont;WA;47.088719;-122.64326;-8;1;47.088719,-122.64326
98531;Centralia;WA;46.728383;-122.95142;-8;1;46.728383,-122.95142
46853;Fort Wayne;IN;41.093763;-85.070713;-5;0;41.093763,-85.070713
98352;Sumner;WA;47.066193;-122.113223;-8;1;47.066193,-122.113223
98372;Puyallup;WA;47.198591;-122.27131;-8;1;47.198591,-122.27131
98224;Baring;WA;47.763755;-121.47607;-8;1;47.763755,-121.47607
46243;Washington;IN;39.779741;-86.332995;-5;0;39.779741,-86.332995
44687;Walnut Creek;OH;40.551575;-81.728416;-5;1;40.551575,-81.728416
98381;Sekiu;WA;48.283826;-124.37144;-8;1;48.283826,-124.37144
98628;Klickitat;WA;45.82786;-121.09804;-8;1;45.82786,-121.09804
98220;Acme;WA;48.681582;-122.1977;-8;1;48.681582,-122.1977
99111;Colfax;WA;46.875136;-117.4092;-8;1;46.875136,-117.4092
20415;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
33853;Lake Wales;FL;27.894622;-81.52824;-5;1;27.894622,-81.52824
23891;Waverly;VA;36.909845;-77.286287;-5;1;36.909845,-77.286287
20012;Washington;DC;38.97808;-77.02858;-5;1;38.97808,-77.02858
98271;Marysville;WA;48.093129;-122.21614;-8;1;48.093129,-122.21614
76701;Waco;TX;31.551955;-97.13833;-6;1;31.551955,-97.13833
98008;Bellevue;WA;47.609222;-122.1155;-8;1;47.609222,-122.1155
71770;Waldo;AR;33.34937;-93.31176;-6;1;33.34937,-93.31176
20389;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20437;Washington;DC;38.902761;-77.048499;-5;1;38.902761,-77.048499
64687;Wakenda;MO;39.315544;-93.377455;-6;1;39.315544,-93.377455
98409;Tacoma;WA;47.208987;-122.48053;-8;1;47.208987,-122.48053
98684;Vancouver;WA;45.627459;-122.52023;-8;1;45.627459,-122.52023
07463;Waldwick;NJ;41.013109;-74.12231;-5;1;41.013109,-74.12231
74576;Wardville;OK;34.665422;-96.03074;-6;1;34.665422,-96.03074
98653;Lyle;WA;45.694098;-121.286091;-8;1;45.694098,-121.286091
98498;Lakewood;WA;47.16062;-122.55877;-8;1;47.16062,-122.55877
98948;Toppenish;WA;46.35653;-120.33462;-8;1;46.35653,-120.33462
98207;Everett;WA;48.037258;-121.682271;-8;1;48.037258,-121.682271
98558;Mckenna;WA;46.955863;-122.55585;-8;1;46.955863,-122.55585
60085;Waukegan;IL;42.361271;-87.86187;-6;1;42.361271,-87.86187
46332;Washington;IN;39.77127;-86.373314;-5;0;39.77127,-86.373314
06494;Wallingford;CT;41.365709;-72.927507;-5;1;41.365709,-72.927507
98330;Elbe;WA;46.761546;-122.17858;-8;1;46.761546,-122.17858
99009;Elk;WA;48.041663;-117.24891;-8;1;48.041663,-117.24891
99330;Eltopia;WA;46.467186;-119.06888;-8;1;46.467186,-119.06888
77880;Washington;TX;30.281022;-96.16922;-6;1;30.281022,-96.16922
31565;Waverly;GA;31.066479;-81.62656;-5;1;31.066479,-81.62656
99338;Kennewick;WA;46.192356;-119.23982;-8;1;46.192356,-119.23982
17884;Washingtonville;PA;41.052616;-76.67506;-5;1;41.052616,-76.67506
98953;Zillah;WA;46.418933;-120.26699;-8;1;46.418933,-120.26699
43566;Waterville;OH;41.501902;-83.73685;-5;1;41.501902,-83.73685
20208;Washington;DC;38.896611;-77.011748;-5;1;38.896611,-77.011748
72478;Warm Springs;AR;36.464979;-91.053;-6;1;36.464979,-91.053
42085;Water Valley;KY;36.578907;-88.82074;-6;1;36.578907,-88.82074
20098;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
20372;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98373;Puyallup;WA;47.147862;-122.31864;-8;1;47.147862,-122.31864
98509;Lacey;WA;46.978118;-122.702393;-8;1;46.978118,-122.702393
98031;Kent;WA;47.388461;-122.19644;-8;1;47.388461,-122.19644
68460;Waco;NE;40.897974;-97.45072;-6;1;40.897974,-97.45072
94596;Walnut Creek;CA;37.905924;-122.05858;-8;1;37.905924,-122.05858
20440;Washington;DC;38.913911;-77.045349;-5;1;38.913911,-77.045349
30673;Washington;GA;33.728754;-82.72612;-5;1;33.728754,-82.72612
98155;Seattle;WA;47.753019;-122.30373;-8;1;47.753019,-122.30373
98862;Winthrop;WA;48.488543;-120.24261;-8;1;48.488543,-120.24261
20581;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
98450;Tacoma;WA;47.066193;-122.113223;-8;1;47.066193,-122.113223
99321;Beverly;WA;46.834349;-119.93088;-8;1;46.834349,-119.93088
98229;Bellingham;WA;48.725417;-122.435478;-8;1;48.725417,-122.435478
99123;Electric City;WA;47.907923;-119.06531;-8;1;47.907923,-119.06531
99703;Fort Wainwright;AK;64.827164;-147.6265;-9;1;64.827164,-147.6265
76716;Waco;TX;31.553646;-97.203166;-6;1;31.553646,-97.203166
04786;Washburn;ME;46.78551;-68.16871;-5;1;46.78551,-68.16871
61376;Walnut;IL;41.546706;-89.60081;-6;1;41.546706,-89.60081
20230;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
18088;Walnutport;PA;40.760403;-75.57535;-5;1;40.760403,-75.57535
98516;Olympia;WA;47.085046;-122.78376;-8;1;47.085046,-122.78376
29596;Wallace;SC;34.743074;-79.83177;-5;1;34.743074,-79.83177
98502;Olympia;WA;47.071484;-122.97702;-8;1;47.071484,-122.97702
99143;Lacrosse;WA;46.792982;-117.91313;-8;1;46.792982,-117.91313
20318;Washington;DC;38.893311;-77.014647;-5;1;38.893311,-77.014647
55793;Warba;MN;47.116453;-93.26881;-6;1;47.116453,-93.26881
52169;Wadena;IA;42.845037;-91.65943;-6;1;42.845037,-91.65943
98288;Skykomish;WA;47.658047;-121.41445;-8;1;47.658047,-121.41445
59756;Warm Springs;MT;46.201464;-112.76555;-7;1;46.201464,-112.76555
98233;Burlington;WA;48.486892;-122.33366;-8;1;48.486892,-122.33366
99155;Nespelem;WA;48.17266;-119.00126;-8;1;48.17266,-119.00126
